IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.243.70.197,2053,2053,true,HKG,Asia Pacific,Hong Kong,57,5.65
47.243.70.197,2083,2083,true,HKG,Asia Pacific,Hong Kong,118,5.65
47.236.172.71,2083,2083,true,SIN,Asia Pacific,Singapore,88,5.64
47.76.94.15,8443,8443,true,HKG,Asia Pacific,Hong Kong,66,5.64
8.219.126.3,8443,8443,true,SIN,Asia Pacific,Singapore,82,5.64
8.218.119.115,2096,2096,true,HKG,Asia Pacific,Hong Kong,86,5.64
47.236.104.98,80,80,false,SIN,Asia Pacific,Singapore,14,5.64
8.217.250.5,2096,2096,true,HKG,Asia Pacific,Hong Kong,50,5.64
8.218.110.180,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,5.63
8.219.72.51,8080,8080,false,SIN,Asia Pacific,Singapore,16,5.63
8.222.226.15,2096,2096,true,SIN,Asia Pacific,Singapore,76,5.63
47.245.126.151,2082,2082,false,SIN,Asia Pacific,Singapore,24,5.63
47.236.121.7,2095,2095,false,SIN,Asia Pacific,Singapore,20,5.63
8.219.11.158,2082,2082,false,SIN,Asia Pacific,Singapore,4,5.63
47.245.86.230,2083,2083,true,SIN,Asia Pacific,Singapore,12,5.62
8.222.212.172,2083,2083,true,SIN,Asia Pacific,Singapore,75,5.62
47.243.203.119,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,5.62
47.236.253.41,2053,2053,true,SIN,Asia Pacific,Singapore,60,5.62
8.219.101.138,2082,2082,false,SIN,Asia Pacific,Singapore,10,5.62
47.243.70.197,2096,2096,true,HKG,Asia Pacific,Hong Kong,84,5.61
47.245.105.224,2053,2053,true,SIN,Asia Pacific,Singapore,29,5.61
8.217.248.220,2095,2095,false,HKG,Asia Pacific,Hong Kong,52,5.61
8.210.156.6,2096,2096,true,HKG,Asia Pacific,Hong Kong,127,5.60
47.242.202.230,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,5.60
8.218.18.132,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,5.60
8.222.226.15,2052,2052,false,SIN,Asia Pacific,Singapore,3,5.60
8.222.162.45,2083,2083,true,SIN,Asia Pacific,Singapore,94,5.60
47.245.84.124,2095,2095,false,SIN,Asia Pacific,Singapore,27,5.60
8.222.180.86,8443,8443,true,SIN,Asia Pacific,Singapore,76,5.59
8.210.117.18,8443,8443,true,HKG,Asia Pacific,Hong Kong,85,5.59
47.236.145.85,2087,2087,true,SIN,Asia Pacific,Singapore,105,5.59
8.210.117.18,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,5.59
8.222.221.86,2095,2095,false,SIN,Asia Pacific,Singapore,3,5.59
8.217.85.14,80,80,false,HKG,Asia Pacific,Hong Kong,47,5.59
47.236.11.84,80,80,false,SIN,Asia Pacific,Singapore,18,5.58
47.76.77.103,2086,2086,false,HKG,Asia Pacific,Hong Kong,57,5.58
8.217.149.28,2087,2087,true,HKG,Asia Pacific,Hong Kong,76,5.58
47.242.79.71,8880,8880,false,HKG,Asia Pacific,Hong Kong,59,5.58
8.219.77.222,2083,2083,true,SIN,Asia Pacific,Singapore,23,5.57
8.219.122.55,2052,2052,false,SIN,Asia Pacific,Singapore,9,5.57
47.243.173.187,2053,2053,true,HKG,Asia Pacific,Hong Kong,77,5.57
8.210.245.224,2095,2095,false,HKG,Asia Pacific,Hong Kong,84,5.56
47.236.169.164,2052,2052,false,SIN,Asia Pacific,Singapore,21,5.56
47.236.5.223,80,80,false,SIN,Asia Pacific,Singapore,8,5.56
47.74.7.51,2082,2082,false,NRT,Asia Pacific,Tokyo,74,5.56
47.242.59.216,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,5.56
8.219.4.122,443,443,true,SIN,Asia Pacific,Singapore,149,5.56
8.219.86.200,2087,2087,true,SIN,Asia Pacific,Singapore,62,5.55
47.91.16.214,80,80,false,NRT,Asia Pacific,Tokyo,72,5.54
8.219.72.50,2096,2096,true,SIN,Asia Pacific,Singapore,71,5.54
47.236.144.208,2095,2095,false,SIN,Asia Pacific,Singapore,7,5.54
47.236.146.249,2082,2082,false,SIN,Asia Pacific,Singapore,16,5.54
8.219.114.201,2096,2096,true,SIN,Asia Pacific,Singapore,56,5.54
8.217.251.62,2087,2087,true,HKG,Asia Pacific,Hong Kong,109,5.53
47.236.144.48,2083,2083,true,SIN,Asia Pacific,Singapore,85,5.53
47.245.115.6,443,443,true,SIN,Asia Pacific,Singapore,17,5.53
47.236.104.11,2087,2087,true,SIN,Asia Pacific,Singapore,41,5.53
47.245.86.230,2096,2096,true,SIN,Asia Pacific,Singapore,35,5.53
8.219.200.145,2083,2083,true,SIN,Asia Pacific,Singapore,135,5.53
8.222.181.139,443,443,true,SIN,Asia Pacific,Singapore,48,5.53
47.242.17.250,8443,8443,true,HKG,Asia Pacific,Hong Kong,66,5.52
8.219.11.158,8880,8880,false,SIN,Asia Pacific,Singapore,22,5.52
47.236.146.249,2083,2083,true,SIN,Asia Pacific,Singapore,104,5.52
47.76.49.246,2095,2095,false,HKG,Asia Pacific,Hong Kong,50,5.52
8.219.73.188,2087,2087,true,SIN,Asia Pacific,Singapore,52,5.52
8.219.103.126,2096,2096,true,SIN,Asia Pacific,Singapore,58,5.52
8.219.74.35,8080,8080,false,SIN,Asia Pacific,Singapore,9,5.51
8.222.144.50,2087,2087,true,SIN,Asia Pacific,Singapore,104,5.51
47.74.7.51,2086,2086,false,NRT,Asia Pacific,Tokyo,75,5.51
8.218.52.115,2082,2082,false,HKG,Asia Pacific,Hong Kong,50,5.50
8.218.142.253,8443,8443,true,HKG,Asia Pacific,Hong Kong,82,5.50
8.222.187.4,2095,2095,false,SIN,Asia Pacific,Singapore,14,5.50
8.218.143.10,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,5.49
8.219.6.157,2095,2095,false,SIN,Asia Pacific,Singapore,7,5.49
8.219.13.143,2083,2083,true,SIN,Asia Pacific,Singapore,54,5.49
8.222.137.192,2086,2086,false,SIN,Asia Pacific,Singapore,15,5.49
47.236.104.98,443,443,true,SIN,Asia Pacific,Singapore,74,5.48
47.243.86.79,2087,2087,true,HKG,Asia Pacific,Hong Kong,88,5.48
8.219.170.232,2083,2083,true,SIN,Asia Pacific,Singapore,106,5.48
8.218.142.253,2086,2086,false,HKG,Asia Pacific,Hong Kong,53,5.48
47.243.173.187,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,5.48
47.236.87.246,2052,2052,false,SIN,Asia Pacific,Singapore,20,5.47
8.222.210.182,443,443,true,SIN,Asia Pacific,Singapore,38,5.47
47.74.45.143,80,80,false,NRT,Asia Pacific,Tokyo,70,5.46
47.236.171.205,8080,8080,false,SIN,Asia Pacific,Singapore,13,5.46
47.243.86.79,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,5.46
8.219.66.156,2083,2083,true,NRT,Asia Pacific,Tokyo,134,5.46
8.218.48.92,8443,8443,true,HKG,Asia Pacific,Hong Kong,51,5.46
8.219.241.189,8080,8080,false,SIN,Asia Pacific,Singapore,13,5.46
8.222.152.165,2082,2082,false,SIN,Asia Pacific,Singapore,4,5.46
8.219.99.8,2052,2052,false,SIN,Asia Pacific,Singapore,9,5.45
47.236.7.106,2086,2086,false,SIN,Asia Pacific,Singapore,15,5.45
8.218.122.55,2053,2053,true,HKG,Asia Pacific,Hong Kong,133,5.45
8.222.164.209,2082,2082,false,SIN,Asia Pacific,Singapore,18,5.45
8.222.183.242,2087,2087,true,SIN,Asia Pacific,Singapore,129,5.45
8.219.153.237,8080,8080,false,NRT,Asia Pacific,Tokyo,83,5.44
47.236.169.141,2096,2096,true,SIN,Asia Pacific,Singapore,106,5.44
8.222.213.221,8880,8880,false,SIN,Asia Pacific,Singapore,22,5.44
8.219.78.1,2096,2096,true,SIN,Asia Pacific,Singapore,84,5.44
8.210.156.6,2087,2087,true,HKG,Asia Pacific,Hong Kong,72,5.44
8.219.5.10,2082,2082,false,SIN,Asia Pacific,Singapore,16,5.44
47.236.87.246,2087,2087,true,SIN,Asia Pacific,Singapore,83,5.44
8.217.250.5,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,5.43
8.219.3.53,2053,2053,true,SIN,Asia Pacific,Singapore,22,5.43
47.76.77.103,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,5.43
8.222.249.98,2082,2082,false,SIN,Asia Pacific,Singapore,17,5.43
8.218.143.10,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,5.43
47.243.161.235,8080,8080,false,HKG,Asia Pacific,Hong Kong,59,5.42
8.222.214.13,2083,2083,true,SIN,Asia Pacific,Singapore,92,5.41
8.222.221.109,443,443,true,SIN,Asia Pacific,Singapore,52,5.41
47.236.87.206,8443,8443,true,SIN,Asia Pacific,Singapore,76,5.41
8.219.251.81,8443,8443,true,SIN,Asia Pacific,Singapore,87,5.41
8.217.49.34,8880,8880,false,HKG,Asia Pacific,Hong Kong,79,5.41
8.222.209.223,2087,2087,true,SIN,Asia Pacific,Singapore,245,5.41
8.222.208.83,2053,2053,true,SIN,Asia Pacific,Singapore,123,5.41
8.219.126.3,8880,8880,false,SIN,Asia Pacific,Singapore,16,5.41
8.210.174.156,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,5.41
47.243.161.235,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,5.40
8.218.143.10,2053,2053,true,HKG,Asia Pacific,Hong Kong,66,5.40
47.236.117.48,2082,2082,false,SIN,Asia Pacific,Singapore,30,5.40
8.219.12.152,8443,8443,true,SIN,Asia Pacific,Singapore,40,5.40
47.245.107.174,2082,2082,false,SIN,Asia Pacific,Singapore,10,5.39
8.222.183.242,8443,8443,true,SIN,Asia Pacific,Singapore,90,5.39
47.236.10.100,2053,2053,true,SIN,Asia Pacific,Singapore,44,5.39
8.222.144.50,2086,2086,false,SIN,Asia Pacific,Singapore,3,5.38
8.218.105.223,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,5.38
47.74.43.95,8880,8880,false,NRT,Asia Pacific,Tokyo,68,5.38
8.219.67.133,2083,2083,true,SIN,Asia Pacific,Singapore,38,5.38
47.236.121.7,2083,2083,true,SIN,Asia Pacific,Singapore,57,5.37
47.236.104.11,2052,2052,false,SIN,Asia Pacific,Singapore,20,5.37
47.236.87.206,2082,2082,false,SIN,Asia Pacific,Singapore,29,5.37
8.219.51.211,2087,2087,true,SIN,Asia Pacific,Singapore,93,5.36
8.222.255.15,2083,2083,true,SIN,Asia Pacific,Singapore,48,5.36
8.217.193.25,8443,8443,true,HKG,Asia Pacific,Hong Kong,56,5.36
8.219.245.187,8443,8443,true,SIN,Asia Pacific,Singapore,63,5.36
8.222.244.192,2087,2087,true,SIN,Asia Pacific,Singapore,77,5.35
8.218.85.128,8443,8443,true,HKG,Asia Pacific,Hong Kong,75,5.35
8.222.212.172,8080,8080,false,SIN,Asia Pacific,Singapore,5,5.35
8.219.86.200,2095,2095,false,SIN,Asia Pacific,Singapore,32,5.34
47.243.173.187,2096,2096,true,HKG,Asia Pacific,Hong Kong,92,5.33
8.219.61.52,2083,2083,true,SIN,Asia Pacific,Singapore,27,5.33
47.236.83.239,2083,2083,true,SIN,Asia Pacific,Singapore,37,5.33
8.222.222.64,8443,8443,true,SIN,Asia Pacific,Singapore,112,5.33
8.210.192.93,80,80,false,HKG,Asia Pacific,Hong Kong,62,5.33
8.219.74.35,80,80,false,SIN,Asia Pacific,Singapore,12,5.33
47.245.108.213,2095,2095,false,SIN,Asia Pacific,Singapore,9,5.33
8.222.198.105,2052,2052,false,SIN,Asia Pacific,Singapore,12,5.32
47.245.86.230,2086,2086,false,SIN,Asia Pacific,Singapore,16,5.32
8.219.50.180,2095,2095,false,SIN,Asia Pacific,Singapore,16,5.32
8.217.250.222,2086,2086,false,HKG,Asia Pacific,Hong Kong,35,5.32
47.91.31.231,8080,8080,false,NRT,Asia Pacific,Tokyo,73,5.31
8.219.3.53,2083,2083,true,SIN,Asia Pacific,Singapore,66,5.31
8.219.61.52,2052,2052,false,SIN,Asia Pacific,Singapore,12,5.31
47.245.108.213,2086,2086,false,SIN,Asia Pacific,Singapore,17,5.31
8.219.87.34,8880,8880,false,SIN,Asia Pacific,Singapore,12,5.30
47.76.49.246,2082,2082,false,HKG,Asia Pacific,Hong Kong,59,5.30
8.222.222.64,80,80,false,SIN,Asia Pacific,Singapore,20,5.30
47.237.8.82,8443,8443,true,SIN,Asia Pacific,Singapore,101,5.30
47.243.107.148,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,5.30
8.210.192.93,2095,2095,false,HKG,Asia Pacific,Hong Kong,95,5.30
8.219.72.50,2087,2087,true,SIN,Asia Pacific,Singapore,124,5.30
8.222.236.229,443,443,true,SIN,Asia Pacific,Singapore,95,5.30
8.222.223.34,2053,2053,true,SIN,Asia Pacific,Singapore,70,5.30
47.245.84.124,2083,2083,true,SIN,Asia Pacific,Singapore,62,5.30
8.219.61.52,2087,2087,true,SIN,Asia Pacific,Singapore,50,5.29
47.91.23.103,2096,2096,true,NRT,Asia Pacific,Tokyo,81,5.29
8.217.159.210,2083,2083,true,HKG,Asia Pacific,Hong Kong,72,5.29
47.91.16.214,2053,2053,true,NRT,Asia Pacific,Tokyo,95,5.29
47.236.253.41,2087,2087,true,SIN,Asia Pacific,Singapore,53,5.28
47.242.174.27,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,5.28
47.245.114.163,2086,2086,false,SIN,Asia Pacific,Singapore,7,5.28
8.222.212.219,8443,8443,true,SIN,Asia Pacific,Singapore,52,5.28
47.74.5.99,2052,2052,false,NRT,Asia Pacific,Tokyo,72,5.28
47.236.172.71,2052,2052,false,SIN,Asia Pacific,Singapore,17,5.27
8.219.99.169,2095,2095,false,SIN,Asia Pacific,Singapore,4,5.27
47.236.117.48,2053,2053,true,SIN,Asia Pacific,Singapore,94,5.27
8.218.8.142,2052,2052,false,HKG,Asia Pacific,Hong Kong,61,5.26
8.219.195.47,8443,8443,true,SIN,Asia Pacific,Singapore,48,5.26
47.243.162.49,2087,2087,true,HKG,Asia Pacific,Hong Kong,45,5.26
8.219.5.10,2086,2086,false,SIN,Asia Pacific,Singapore,4,5.26
47.245.115.6,2096,2096,true,SIN,Asia Pacific,Singapore,33,5.26
47.243.70.197,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,5.26
47.242.234.127,2087,2087,true,HKG,Asia Pacific,Hong Kong,61,5.26
8.217.250.5,8443,8443,true,HKG,Asia Pacific,Hong Kong,62,5.26
47.243.173.187,8443,8443,true,HKG,Asia Pacific,Hong Kong,95,5.26
47.245.107.174,8880,8880,false,SIN,Asia Pacific,Singapore,30,5.25
47.243.70.197,8443,8443,true,HKG,Asia Pacific,Hong Kong,60,5.25
8.218.207.169,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,5.24
8.219.13.143,80,80,false,SIN,Asia Pacific,Singapore,11,5.24
8.219.6.157,8880,8880,false,SIN,Asia Pacific,Singapore,14,5.24
47.236.253.41,8443,8443,true,SIN,Asia Pacific,Singapore,74,5.24
8.219.159.232,2053,2053,true,SIN,Asia Pacific,Singapore,69,5.24
47.236.10.100,2052,2052,false,SIN,Asia Pacific,Singapore,33,5.23
47.236.169.141,8880,8880,false,SIN,Asia Pacific,Singapore,30,5.23
8.219.93.5,80,80,false,SIN,Asia Pacific,Singapore,5,5.23
8.217.167.88,2053,2053,true,HKG,Asia Pacific,Hong Kong,61,5.23
47.242.59.216,8443,8443,true,HKG,Asia Pacific,Hong Kong,54,5.23
8.217.250.222,2083,2083,true,HKG,Asia Pacific,Hong Kong,84,5.23
8.219.122.96,2087,2087,true,SIN,Asia Pacific,Singapore,59,5.23
8.219.86.200,2087,2087,true,SIN,Asia Pacific,Singapore,57,5.22
47.242.232.14,2053,2053,true,HKG,Asia Pacific,Hong Kong,70,5.22
8.218.85.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,60,5.22
8.219.60.68,8080,8080,false,SIN,Asia Pacific,Singapore,2,5.22
8.222.164.209,8080,8080,false,SIN,Asia Pacific,Singapore,3,5.22
47.236.254.120,2053,2053,true,SIN,Asia Pacific,Singapore,84,5.22
47.236.254.120,2087,2087,true,SIN,Asia Pacific,Singapore,48,5.22
47.236.104.11,2096,2096,true,SIN,Asia Pacific,Singapore,50,5.22
47.243.107.148,8880,8880,false,HKG,Asia Pacific,Hong Kong,50,5.22
8.222.144.50,8080,8080,false,SIN,Asia Pacific,Singapore,13,5.22
8.219.1.92,2086,2086,false,SIN,Asia Pacific,Singapore,12,5.21
8.222.210.182,8443,8443,true,SIN,Asia Pacific,Singapore,75,5.21
47.236.116.26,80,80,false,SIN,Asia Pacific,Singapore,13,5.21
47.74.20.106,2086,2086,false,NRT,Asia Pacific,Tokyo,80,5.21
47.243.107.148,443,443,true,HKG,Asia Pacific,Hong Kong,73,5.21
8.219.1.92,80,80,false,SIN,Asia Pacific,Singapore,5,5.21
8.210.9.129,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,5.21
8.219.142.229,2095,2095,false,SIN,Asia Pacific,Singapore,14,5.21
8.218.156.91,2083,2083,true,HKG,Asia Pacific,Hong Kong,89,5.21
8.222.222.64,2082,2082,false,SIN,Asia Pacific,Singapore,5,5.21
8.222.146.222,2096,2096,true,SIN,Asia Pacific,Singapore,38,5.21
8.210.101.157,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,5.21
47.237.8.82,2096,2096,true,SIN,Asia Pacific,Singapore,63,5.20
8.218.52.115,2087,2087,true,HKG,Asia Pacific,Hong Kong,53,5.20
8.217.248.220,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,5.19
8.210.107.246,8080,8080,false,HKG,Asia Pacific,Hong Kong,68,5.19
8.222.152.165,8880,8880,false,SIN,Asia Pacific,Singapore,3,5.19
8.222.150.197,2086,2086,false,SIN,Asia Pacific,Singapore,15,5.19
47.91.16.214,2082,2082,false,NRT,Asia Pacific,Tokyo,73,5.19
8.222.193.65,80,80,false,SIN,Asia Pacific,Singapore,9,5.19
8.222.249.98,2095,2095,false,SIN,Asia Pacific,Singapore,4,5.18
47.245.114.163,8443,8443,true,SIN,Asia Pacific,Singapore,59,5.18
47.91.23.103,2083,2083,true,NRT,Asia Pacific,Tokyo,91,5.18
8.219.106.156,8443,8443,true,SIN,Asia Pacific,Singapore,103,5.18
8.210.250.120,80,80,false,HKG,Asia Pacific,Hong Kong,51,5.18
47.245.84.124,8443,8443,true,SIN,Asia Pacific,Singapore,59,5.18
47.236.125.62,2052,2052,false,NRT,Asia Pacific,Tokyo,109,5.17
47.245.115.6,2086,2086,false,SIN,Asia Pacific,Singapore,18,5.17
47.74.43.95,2095,2095,false,NRT,Asia Pacific,Tokyo,70,5.17
8.222.138.164,80,80,false,SIN,Asia Pacific,Singapore,34,5.17
8.217.193.25,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,5.17
47.76.77.103,2052,2052,false,HKG,Asia Pacific,Hong Kong,55,5.16
8.219.126.240,2053,2053,true,SIN,Asia Pacific,Singapore,88,5.16
8.218.110.180,80,80,false,HKG,Asia Pacific,Hong Kong,45,5.15
8.219.40.37,8080,8080,false,SIN,Asia Pacific,Singapore,5,5.15
8.210.192.93,2083,2083,true,HKG,Asia Pacific,Hong Kong,38,5.15
8.218.181.189,2083,2083,true,HKG,Asia Pacific,Hong Kong,96,5.14
47.245.105.224,8443,8443,true,SIN,Asia Pacific,Singapore,45,5.14
8.210.65.1,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,5.14
8.210.174.156,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,5.13
47.245.93.74,2086,2086,false,SIN,Asia Pacific,Singapore,18,5.13
8.222.221.86,2096,2096,true,SIN,Asia Pacific,Singapore,115,5.13
47.236.253.41,2096,2096,true,SIN,Asia Pacific,Singapore,31,5.12
8.219.40.37,2052,2052,false,SIN,Asia Pacific,Singapore,30,5.12
47.236.10.100,2096,2096,true,SIN,Asia Pacific,Singapore,43,5.12
47.74.45.143,2052,2052,false,NRT,Asia Pacific,Tokyo,71,5.11
47.242.202.230,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,5.11
47.242.202.230,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,5.11
8.218.122.55,2082,2082,false,HKG,Asia Pacific,Hong Kong,35,5.11
8.219.83.201,2052,2052,false,SIN,Asia Pacific,Singapore,4,5.11
47.236.254.120,2083,2083,true,SIN,Asia Pacific,Singapore,43,5.11
8.222.252.150,8443,8443,true,SIN,Asia Pacific,Singapore,72,5.11
8.218.18.235,2096,2096,true,HKG,Asia Pacific,Hong Kong,69,5.11
47.243.42.219,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,5.11
8.219.100.168,2096,2096,true,SIN,Asia Pacific,Singapore,75,5.11
8.218.18.132,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,5.10
8.218.85.128,8880,8880,false,HKG,Asia Pacific,Hong Kong,68,5.10
8.219.40.37,8080,8080,false,SIN,Asia Pacific,Singapore,21,5.10
8.222.197.251,2052,2052,false,SIN,Asia Pacific,Singapore,4,5.10
8.219.145.245,2082,2082,false,SIN,Asia Pacific,Singapore,5,5.10
47.245.93.74,8880,8880,false,SIN,Asia Pacific,Singapore,34,5.10
8.219.50.180,2087,2087,true,SIN,Asia Pacific,Singapore,40,5.09
8.219.51.211,2083,2083,true,SIN,Asia Pacific,Singapore,22,5.09
47.243.86.79,8443,8443,true,HKG,Asia Pacific,Hong Kong,69,5.09
8.222.202.163,2087,2087,true,SIN,Asia Pacific,Singapore,73,5.09
47.236.7.106,8443,8443,true,SIN,Asia Pacific,Singapore,50,5.08
8.210.3.24,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,5.08
47.245.105.224,2087,2087,true,SIN,Asia Pacific,Singapore,17,5.08
8.222.209.223,2096,2096,true,SIN,Asia Pacific,Singapore,54,5.08
8.218.142.253,2083,2083,true,HKG,Asia Pacific,Hong Kong,58,5.08
8.210.245.224,2053,2053,true,HKG,Asia Pacific,Hong Kong,46,5.07
8.219.122.96,8880,8880,false,SIN,Asia Pacific,Singapore,31,5.07
8.218.126.53,443,443,true,HKG,Asia Pacific,Hong Kong,67,5.07
47.236.10.100,8443,8443,true,SIN,Asia Pacific,Singapore,62,5.07
47.91.31.231,2087,2087,true,NRT,Asia Pacific,Tokyo,157,5.07
8.219.1.92,2095,2095,false,SIN,Asia Pacific,Singapore,4,5.07
8.222.221.90,2052,2052,false,SIN,Asia Pacific,Singapore,5,5.06
8.222.212.172,2053,2053,true,SIN,Asia Pacific,Singapore,49,5.06
8.219.242.208,2083,2083,true,SIN,Asia Pacific,Singapore,125,5.06
47.243.107.148,2083,2083,true,HKG,Asia Pacific,Hong Kong,79,5.05
47.242.17.250,2083,2083,true,HKG,Asia Pacific,Hong Kong,68,5.05
8.217.164.10,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,5.05
8.222.198.105,8443,8443,true,SIN,Asia Pacific,Singapore,234,5.05
47.236.169.164,80,80,false,SIN,Asia Pacific,Singapore,21,5.05
8.219.140.229,2052,2052,false,SIN,Asia Pacific,Singapore,6,5.05
47.76.33.40,2082,2082,false,HKG,Asia Pacific,Hong Kong,71,5.05
47.245.108.213,2087,2087,true,SIN,Asia Pacific,Singapore,32,5.05
8.210.107.246,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,5.04
8.219.206.53,8443,8443,true,SIN,Asia Pacific,Singapore,110,5.04
8.219.104.242,443,443,true,SIN,Asia Pacific,Singapore,68,5.04
8.219.250.239,2095,2095,false,SIN,Asia Pacific,Singapore,21,5.03
8.222.224.17,2095,2095,false,SIN,Asia Pacific,Singapore,3,5.03
47.236.7.106,8880,8880,false,SIN,Asia Pacific,Singapore,19,5.03
47.245.118.70,2086,2086,false,SIN,Asia Pacific,Singapore,8,5.02
8.222.180.242,8880,8880,false,SIN,Asia Pacific,Singapore,4,5.02
47.91.16.214,2083,2083,true,NRT,Asia Pacific,Tokyo,84,5.02
8.222.164.209,2086,2086,false,SIN,Asia Pacific,Singapore,7,5.02
47.236.117.48,2052,2052,false,SIN,Asia Pacific,Singapore,19,5.02
8.219.222.8,8443,8443,true,SIN,Asia Pacific,Singapore,148,5.01
47.91.31.231,2083,2083,true,NRT,Asia Pacific,Tokyo,143,5.01
8.219.72.50,8443,8443,true,SIN,Asia Pacific,Singapore,103,5.01
8.210.192.93,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,5.00
8.222.180.242,2095,2095,false,SIN,Asia Pacific,Singapore,4,5.00
8.218.207.169,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,5.00
47.245.107.174,8080,8080,false,SIN,Asia Pacific,Singapore,27,5.00
8.210.65.1,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,5.00
8.222.140.87,2096,2096,true,SIN,Asia Pacific,Singapore,75,5.00
8.219.247.203,2087,2087,true,SIN,Asia Pacific,Singapore,49,4.99
8.218.146.204,2096,2096,true,HKG,Asia Pacific,Hong Kong,56,4.99
47.91.23.103,2082,2082,false,NRT,Asia Pacific,Tokyo,98,4.99
47.242.234.127,2083,2083,true,HKG,Asia Pacific,Hong Kong,58,4.99
8.210.66.190,8443,8443,true,HKG,Asia Pacific,Hong Kong,61,4.99
47.236.97.90,2053,2053,true,SIN,Asia Pacific,Singapore,39,4.99
47.243.173.187,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,4.99
47.91.16.214,2096,2096,true,NRT,Asia Pacific,Tokyo,84,4.98
8.219.98.13,2053,2053,true,SIN,Asia Pacific,Singapore,105,4.98
8.219.67.133,8880,8880,false,SIN,Asia Pacific,Singapore,21,4.98
47.242.202.230,8080,8080,false,HKG,Asia Pacific,Hong Kong,35,4.98
47.245.126.151,2083,2083,true,SIN,Asia Pacific,Singapore,41,4.98
8.219.241.189,8880,8880,false,SIN,Asia Pacific,Singapore,44,4.98
47.236.93.176,2096,2096,true,SIN,Asia Pacific,Singapore,60,4.98
8.210.250.120,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,4.98
8.210.146.108,8443,8443,true,HKG,Asia Pacific,Hong Kong,53,4.98
8.222.219.34,443,443,true,SIN,Asia Pacific,Singapore,101,4.97
8.210.245.224,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,4.97
47.236.172.71,2082,2082,false,SIN,Asia Pacific,Singapore,10,4.97
47.236.7.106,80,80,false,SIN,Asia Pacific,Singapore,10,4.97
8.219.100.168,2095,2095,false,SIN,Asia Pacific,Singapore,8,4.97
8.222.208.83,8080,8080,false,SIN,Asia Pacific,Singapore,4,4.97
47.245.86.230,80,80,false,SIN,Asia Pacific,Singapore,14,4.97
47.76.80.72,2087,2087,true,HKG,Asia Pacific,Hong Kong,78,4.97
8.218.52.115,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,4.96
8.210.119.11,2095,2095,false,HKG,Asia Pacific,Hong Kong,52,4.96
47.91.16.214,2087,2087,true,NRT,Asia Pacific,Tokyo,100,4.96
8.222.224.17,80,80,false,SIN,Asia Pacific,Singapore,3,4.95
8.218.119.115,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,4.95
8.222.137.192,2082,2082,false,SIN,Asia Pacific,Singapore,6,4.95
8.219.102.252,2095,2095,false,SIN,Asia Pacific,Singapore,5,4.95
47.74.5.99,2082,2082,false,NRT,Asia Pacific,Tokyo,70,4.95
47.243.27.217,80,80,false,HKG,Asia Pacific,Hong Kong,42,4.95
8.210.174.156,8880,8880,false,HKG,Asia Pacific,Hong Kong,49,4.95
8.218.156.91,2096,2096,true,HKG,Asia Pacific,Hong Kong,73,4.95
47.245.105.224,8080,8080,false,SIN,Asia Pacific,Singapore,21,4.94
